"id","type","i:0","i:1","i:2","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
2025,1,0,0,0,0.0045352,0.00085666,0.0031729,0.015741,0.005,0.015735,0.0075,-0.25261,0.21203,0.20613,0.31324,0.12238,-0.14001
2435,1,0,0,0,0.0029768,0.00030464,-0.0021873,-0.013243,0.0050235,0.0027435,0.0075,-0.22031,0.0073425,0.21847,0.33312,0.12226,-0.14216
49,1,0,0,0,0.027106,4.2225e-05,0.0083976,0.0010325,1.0739e-05,5.6499e-05,0.0075,-1.0223,1.1508,1.1805,0.19583,0.1452,-0.14635
545,1,0,0,0,0.02814,0.00022034,0.012581,-0.001178,-0.00061371,-0.00029265,0.0075,-1.8502,-1.9899,0.83967,0.22333,0.1452,-0.14237
2629,1,0,0,0,-0.0010067,0.00022065,0.00034223,-0.00011754,-0.0010773,-0.0024014,0.0075,-0.076126,-0.14467,-0.11438,0.26787,0.14383,-0.14905
2185,1,0,0,0,0.021598,0.0082243,-0.003619,0.00012637,0.0013229,-0.025127,0.0075,-1.0845,2.7182,0.50519,0.29201,0.14467,-0.13868
2340,1,0,0,0,0.0010691,-0.00021414,0.00034403,-0.003795,-0.0050236,0.0069324,0.0075,-0.096715,0.23934,0.058606,0.3131,0.1353,-0.14763
2709,1,0,0,0,0.0067073,0.0035792,-2.0181e-05,0.0062682,0.0091798,0.0088332,0.0075,-0.443,0.030087,-0.13614,0.32911,0.13952,-0.14152
2679,1,0,0,0,0.0042629,-0.00065067,-0.0012437,0.011437,0.0075858,-0.0012303,0.0075,-0.051278,0.34826,-0.17874,0.34051,0.13812,-0.15116
1100,1,0,0,0,0.007859,-0.0009446,-0.00070443,0.0014409,-0.00059283,-0.00023352,0.0075,-0.19365,-0.036585,1.2725,0.19594,0.16009,-0.1481
1843,1,0,0,0,0.014407,-0.0011033,-0.0096009,0.00088442,-0.00032951,-0.0014422,0.0075,0.36807,-0.9499,1.2461,0.21005,0.15479,-0.14388
3198,1,0,0,0,-0.00037081,0.0001041,3.3737e-05,-0.0056941,0.00038897,-0.00061045,0.0075,-0.020338,-0.072914,-0.055727,0.24676,0.15065,-0.14838
852,1,0,0,0,0.00023792,0.0007637,-3.8833e-05,0.0011048,-0.00047506,-4.8951e-05,0.0075,-0.073338,0.0393,0.1872,0.26037,0.15588,-0.14063
2495,1,0,0,0,0.0079502,0.0051044,0.0071804,0.0019007,0.011866,-0.0052391,0.0075,-1.024,1.3986,0.96181,0.27747,0.15338,-0.13996
1846,1,0,0,0,-0.00014062,0.0010839,0.00124,-0.0015907,0.00094672,-0.013524,0.0075,-0.056029,0.11764,-0.48736,0.28716,0.15131,-0.15122
2779,1,0,0,0,0.001812,-0.00064538,0.0005267,0.0069607,-0.0042713,-0.020171,0.0075,-0.02823,0.04095,0.069843,0.29787,0.15795,-0.1431
3237,1,0,0,0,0.0023098,0.00018975,-0.00025149,-0.00028295,-0.00014277,0.020243,0.0075,-0.15079,0.28616,0.035299,0.30907,0.14818,-0.14109
2325,1,0,0,0,0.0010081,-0.00026681,0.00050092,0.0043612,-0.002116,6.1301e-05,0.0075,-0.0018482,0.093086,0.051859,0.31226,0.16237,-0.14482
2637,1,0,0,0,0.001183,0.00012074,-0.0011606,0.00022155,-0.0016909,-0.005581,0.0075,0.12882,-0.10904,-0.01029,0.32226,0.1515,-0.1474
2907,1,0,0,0,0.0013097,-5.9742e-05,0.0012767,-0.0020099,-0.0014486,-0.010091,0.0075,0.10964,-0.0967,-0.044985,0.33385,0.16102,-0.14766
2769,1,0,0,0,-0.0019211,0.0030521,0.0014765,-0.00039738,0.0020936,0.0008023,0.0075,-0.15465,-0.026428,-0.24856,0.15473,0.17219,-0.14742
1117,1,0,0,0,0.00044371,-0.010558,-0.0045227,-0.0038108,-0.00024258,-0.0070795,0.0075,0.74675,-0.032177,0.37376,0.16826,0.16614,-0.14329
143,1,0,0,0,-0.00037579,-0.0036905,-0.00053731,-0.0011824,-0.0043988,0.010412,0.0075,0.21906,0.0034767,0.49703,0.18285,0.16909,-0.1451
2027,1,0,0,0,-0.0013767,0.00010095,-0.0038964,0.0012506,0.00022944,-0.002491,0.0075,0.26817,-0.5634,0.82273,0.21129,0.16973,-0.14344
2370,1,0,0,0,0.00025634,0.0068851,9.8805e-05,0.00071112,-0.001803,-0.00097404,0.0075,-0.80746,0.11441,0.162,0.22598,0.1671,-0.14499
2187,1,0,0,0,0.00053439,-9.2913e-05,4.7223e-05,0.00079609,-0.0019979,0.00032379,0.0075,-0.017858,0.033759,-0.024444,0.26951,0.16778,-0.14091
2817,1,0,0,0,0.00072123,-0.0010417,0.0006569,-0.0081416,-0.0036079,0.0014149,0.0075,-0.047418,0.014362,-0.02628,0.28283,0.16998,-0.14783
2659,1,0,0,0,0.00093907,-0.00078685,0.00034508,0.0011108,0.017131,-0.004299,0.0075,-0.02691,-0.02039,0.039602,0.29763,0.17132,-0.1499
3201,1,0,0,0,-0.0031057,-0.00070703,-0.00080022,0.0018473,-0.0017029,-0.0009295,0.0075,0.01868,-0.14833,0.060269,0.16724,0.18098,-0.14887
2421,1,0,0,0,0.0030074,4.0221e-06,0.0025761,0.0010382,-0.00016386,-0.00069608,0.0075,-0.34384,-1.4996,0.40054,0.20144,0.181,-0.13778
2563,1,0,0,0,-0.0061181,-0.00019011,0.0011798,-1.4548e-05,-2.4288e-05,-0.00097432,0.0075,-0.15679,-0.74309,-0.81607,0.21806,0.181,-0.13623
2753,1,0,0,0,0.00041411,-0.00020317,-0.0002144,0.0019726,0.0012901,-0.0020939,0.0075,0.038269,-0.014112,0.026659,0.22283,0.18053,-0.15149
2511,1,0,0,0,0.00028966,8.1944e-05,-1.5721e-05,-0.00064588,0.0017805,0.0059965,0.0075,0.00086658,-0.011631,0.032079,0.23699,0.181,-0.14658
1638,1,0,0,0,0.00056531,-0.00025158,-0.00062532,0.0024149,-0.00013,-0.0038208,0.0075,0.31051,0.038171,0.067465,0.25012,0.17805,-0.13995
3125,1,0,0,0,0.00046812,-5.8026e-05,-0.00011493,0.0017235,0.00037935,-0.0010306,0.0075,-0.0040361,-0.044012,0.033252,0.26431,0.181,-0.13609
3099,1,0,0,0,0.0016713,-0.00027917,0.0001699,0.00054778,0.0022856,-9.9971e-05,0.0075,-0.01792,0.3826,0.2262,0.28379,0.181,-0.13771
3077,1,0,0,0,0.080784,-5.7913e-05,-0.10678,-0.0048255,-0.0038497,0.00073375,0.0075,14.234,38.449,10.775,0.30678,0.181,-0.14302
2248,1,0,0,0,-0.00022626,0.00040372,-0.00016308,-0.0039946,-0.0010502,0.0039954,0.0075,-0.043146,0.0042976,0.019088,0.1892,-0.033231,-0.13445
3244,1,0,0,0,0.0058191,0.00017441,0.027047,0.012076,-0.00070856,0.01955,0.0075,3.6103,4.5723,-0.77309,0.2445,-0.034007,-0.13088
1998,1,0,0,0,-0.0056493,-0.0042023,-0.0073892,-0.01019,0.01408,0.021881,0.0075,0.93536,-1.0773,-1.6633,0.28679,-0.033956,-0.12376
1987,1,0,0,0,0.011563,-0.0026978,0.029227,-0.0042369,-0.015185,-0.0078792,0.0075,0.1826,0.86753,-0.80397,0.25243,-0.021391,-0.13251
2442,1,0,0,0,0.017162,-0.015749,0.0005169,0.080817,-0.016265,-0.03638,0.0075,0.96281,0.78651,0.94201,0.28026,-0.021076,-0.12843
2758,1,0,0,0,0.019116,-0.022153,-0.0065125,-0.017582,0.013872,0.029466,0.0075,2.3674,0.89979,-0.56207,0.29554,-0.021777,-0.12335
574,1,0,0,0,0.011848,-0.0062508,-0.00055733,-0.00030425,-0.0052623,-0.012348,0.0075,0.61486,0.24705,-0.21305,0.31612,-0.02171,-0.13445
1159,1,0,0,0,-0.0040512,-0.012169,-0.011066,-0.013836,-0.0057034,-0.0082687,0.0075,2.3201,-0.99331,-1.0787,0.23987,-0.012365,-0.12977
3102,1,0,0,0,0.026307,-0.010394,0.025319,-0.019458,0.029438,-0.030122,0.0075,0.31261,0.83439,-0.86955,0.26014,-0.010423,-0.1258
3056,1,0,0,0,0.017381,0.001273,-0.011489,0.0044715,0.004802,-0.010643,0.0075,-1.0349,2.8417,0.3005,0.28987,-0.0074879,-0.13559
2615,1,0,0,0,0.035088,-0.018391,-0.0060884,0.018414,-0.0038818,-0.022767,0.0075,3.7073,-1.3843,-0.55881,0.28987,-0.0056913,-0.1207
1852,1,0,0,0,0.012075,-0.0039261,0.0030853,-0.0040769,-0.00049462,0.0038602,0.0075,1.3337,0.48343,0.69283,0.30343,-0.013368,-0.13294
3239,1,0,0,0,0.0060322,0.0067024,0.0032761,-0.0055464,0.0064496,0.00011459,0.0075,-0.45825,0.74347,2.9746,0.3143,-0.0028132,-0.12231
484,1,0,0,0,0.027634,0.00012553,0.015382,-0.0021032,0.0022078,-0.0034878,0.0075,-0.0075952,-0.36702,0.028116,0.19389,0.0125,-0.12487
525,1,0,0,0,0.026825,0.00017464,0.022718,-0.0079125,-0.0031291,-0.00075703,0.0075,-0.011504,-0.3834,0.0044387,0.21381,0.012499,-0.12319
745,1,0,0,0,0.025503,0.00043556,0.033152,0.002483,0.0019338,0.0012009,0.0075,0.58356,-0.68977,-1.3287,0.24411,0.01238,-0.12434
1508,1,0,0,0,0.034059,-0.01507,0.039751,0.024008,-0.012545,0.0095313,0.0075,3.0542,0.85156,1.0341,0.2675,0.0050473,-0.1262
2625,1,0,0,0,0.028422,-0.011964,-0.0016705,0.0040142,-0.0029978,-0.0064299,0.0075,0.31332,1.5635,0.26365,0.29911,0.007794,-0.1216
2702,1,0,0,0,0.01547,-0.0051952,-0.0083133,-0.00052806,-0.0017059,0.006288,0.0075,0.57711,0.74286,0.37629,0.30223,0.0014637,-0.13483
2734,1,0,0,0,0.0074528,0.0018979,-0.0062333,-0.0024119,0.0025655,0.010531,0.0075,-2.3733,-2.9643,0.20584,0.31231,0.011513,-0.13011
3240,1,0,0,0,0.048989,-0.027319,0.018065,-0.029861,0.01041,0.024331,0.0075,-1.6146,2.2662,2.5606,0.32806,0.0020073,-0.12729
2967,1,0,0,0,0.06777,-0.012337,-0.020341,0.0028954,-0.00048376,-0.0022719,0.0075,0.77935,3.1663,0.76056,0.3475,0.0044552,-0.13374
1094,1,0,0,0,0.029103,0.00033633,0.019177,0.003837,0.0039011,-0.0012926,0.0075,0.0038557,-0.35901,-0.017191,0.20427,0.022464,-0.1291
1476,1,0,0,0,0.031209,0.00014518,0.026619,0.002501,-0.00189,0.00053374,0.0075,-0.0022168,-0.39401,0.0091076,0.22383,0.013327,-0.13432
475,1,0,0,0,0.042182,-0.00080911,0.03072,0.01112,0.0092197,-0.0056266,0.0075,0.41764,2.0543,0.33097,0.26273,0.019044,-0.12317
2355,1,0,0,0,0.010264,-0.00026044,-0.0012408,-0.035147,-0.0051378,0.022962,0.0075,-0.21293,-4.3023,-9.1737,0.29389,0.024582,-0.13468
2965,1,0,0,0,0.019103,-0.0013829,0.005578,0.031076,0.0085399,-0.0068283,0.0075,-0.71894,0.59584,0.44758,0.31495,0.026115,-0.12682
2776,1,0,0,0,0.013268,-0.0060843,0.0032211,0.0031279,-0.00070426,0.00085137,0.0075,0.083925,0.49365,-0.92679,0.32568,0.017662,-0.13301
811,1,0,0,0,0.01983,0.011502,0.014905,-0.0026797,0.00016249,0.0028328,0.0075,-1.6462,-2.4063,1.1327,0.20217,0.038666,-0.13079
1124,1,0,0,0,0.029922,0.00034096,0.025746,-0.00070066,0.00078212,0.0024943,0.0075,-0.0063906,-0.36692,0.0027452,0.22129,0.027774,-0.13119
1414,1,0,0,0,0.025778,-0.00050215,0.02426,0.0098383,-0.0055349,0.0013588,0.0075,0.0055289,-0.31638,-0.074291,0.21778,0.03918,-0.12092
33,1,0,0,0,0.030613,0.0004896,0.026411,0.0048542,3.4837e-05,0.0010161,0.0075,-0.096883,-0.47668,0.072867,0.22405,0.042204,-0.13421
982,1,0,0,0,0.028961,-8.9591e-05,0.031262,0.0010688,-0.0035803,-0.00014418,0.0075,0.051781,-0.39038,-0.05846,0.23586,0.029998,-0.1284
1189,1,0,0,0,0.027639,-0.004056,0.036445,0.0050598,-0.0035103,-0.0020898,0.0075,0.6686,-0.25087,-0.11329,0.24885,0.034037,-0.12209
2444,1,0,0,0,0.034931,-0.004799,0.0098377,0.0001449,0.0035957,-0.0054905,0.0075,-0.55972,3.3435,-0.69588,0.28148,0.03931,-0.12666
3246,1,0,0,0,0.036914,-0.0084634,0.0012447,-0.032713,-0.018249,0.031064,0.0075,0.14136,2.2986,1.2386,0.29605,0.034339,-0.1235
3128,1,0,0,0,0.01064,-0.0029339,-0.0019258,0.035833,-0.014585,0.0065059,0.0075,0.1293,0.017669,0.044652,0.31214,0.040486,-0.13007
3095,1,0,0,0,0.034082,-0.023707,-0.025724,-0.015726,-0.0060683,0.0032518,0.0075,3.4232,4.9183,-0.5742,0.33666,0.037749,-0.12322
1501,1,0,0,0,-0.04946,0.0037632,-0.01685,-0.0053967,-0.0020542,-0.0067797,0.0075,-4.0251,-5.3507,4.6344,0.19023,0.056518,-0.12636
376,1,0,0,0,0.02754,-0.00061841,0.025556,0.0059402,-0.0053817,0.0061663,0.0075,-0.0057314,-0.3158,-0.047891,0.22148,0.053358,-0.12413
1136,1,0,0,0,0.028478,-0.00030163,0.031754,0.00084244,0.0022861,-0.0037055,0.0075,0.030313,-0.41782,0.050535,0.23703,0.046732,-0.12782
371,1,0,0,0,0.035867,-0.00022625,0.037449,-0.00066874,0.0064997,-0.0013371,0.0075,0.12937,0.82603,0.075531,0.26746,0.04466,-0.12668
1796,1,0,0,0,0.029181,-0.0087822,0.021376,0.0012357,0.0029531,0.0025856,0.0075,-1.4947,2.9131,-1.276,0.27213,0.056794,-0.13415
1976,1,0,0,0,0.059195,-0.0025633,-0.0031777,-0.0084648,0.0084668,0.010589,0.0075,-3.4926,2.4508,-3.0931,0.28187,0.056324,-0.12276
1930,1,0,0,0,0.012922,-0.0054104,0.0017284,-0.11893,0.054294,0.0060405,0.0075,0.3641,0.45804,0.12152,0.29888,0.047499,-0.13012
2104,1,0,0,0,0.024825,0.0095516,0.009271,-0.0029885,0.00081887,0.0049749,0.0075,-0.21065,1.1679,-1.02,0.32487,0.054212,-0.12578
3261,1,0,0,0,0.0061678,0.001016,-0.00034417,-0.0052273,-0.011469,-0.0054647,0.0075,0.31051,1.005,-1.0512,0.33354,0.046313,-0.13513
1887,1,0,0,0,0.11074,-0.065114,-0.083272,0.0017583,-0.010902,-0.020422,0.0075,2.744,17.426,-8.3015,0.34404,0.050807,-0.12288
1224,1,0,0,0,0.029057,-0.00049531,0.020944,0.0094515,0.00073838,5.7201e-05,0.0075,0.10396,-0.41603,0.055269,0.20829,0.059325,-0.12806
1334,1,0,0,0,0.029495,-0.00038179,0.029853,0.0063602,0.00060566,0.00010075,0.0075,0.037417,-0.40174,0.066125,0.23299,0.061119,-0.12981
324,1,0,0,0,0.026996,0.00080214,0.034857,0.0018896,-0.0059442,0.010166,0.0075,-0.146,-0.3955,0.05742,0.24612,0.057807,-0.12334
1187,1,0,0,0,0.038237,-0.0095864,0.031152,0.0052398,-0.013009,-0.01255,0.0075,0.46647,-0.69577,-0.45723,0.26249,0.058695,-0.12281
1503,1,0,0,0,0.041006,-0.0066807,0.037084,0.0063554,-0.0052108,-0.015247,0.0075,0.79327,1.4807,-0.18641,0.26853,0.07163,-0.12741
2581,1,0,0,0,0.018505,0.00031222,-0.0037385,0.0046911,0.009345,0.026753,0.0075,-0.4454,2.4522,0.40186,0.29933,0.068562,-0.12405
1806,1,0,0,0,0.0094916,0.021383,-0.0038374,-0.0033803,-0.0091943,-0.010607,0.0075,-0.77851,-0.54473,-1.8139,0.314,0.07171,-0.12426
3333,1,0,0,0,0.01378,-0.027926,-0.031616,-0.0048309,-0.0050043,0.010326,0.0075,4.2401,-0.73793,-0.017077,0.32935,0.070734,-0.12598
2464,1,0,0,0,0.036241,-0.026977,-0.010469,-0.0045007,-0.0060757,-0.004744,0.0075,3.5735,2.2313,4.488,0.34008,0.061574,-0.13255
1177,1,0,0,0,-0.19613,0.082292,-0.15843,0,0,-0.043325,0.0075,-6.8532,-18.095,7.005,0.16155,0.082951,-0.13224
466,1,0,0,0,-0.092331,0.047898,-0.019865,0,0,-0.043325,0.0075,-2.6381,-5.3854,0.56971,0.17666,0.075266,-0.12863
1744,1,0,0,0,0.02664,-0.0016749,0.020837,-0.00017232,-0.0021853,0.0022234,0.0075,0.19887,-0.24142,-0.023533,0.21248,0.07704,-0.12567
1536,1,0,0,0,0.030226,-0.00013356,0.028828,0.0080328,-0.0021321,0.00071558,0.0075,0.040522,-0.3905,-0.017642,0.22943,0.077079,-0.13156
520,1,0,0,0,-0.0013571,0.0066844,0.019685,-0.01222,-4.2718e-06,-0.0060361,0.0075,-0.63332,-4.6939,-0.7329,0.24363,0.074196,-0.12458
1867,1,0,0,0,0.031419,-0.0012905,0.040761,-0.010906,0.014806,0.016879,0.0075,0.16437,-0.23062,-0.051272,0.27086,0.086293,-0.1296
2472,1,0,0,0,0.022426,0.0080695,-0.014005,-0.0025305,0.00024232,0.0020498,0.0075,-1.0882,0.34761,-0.26802,0.32129,0.083511,-0.12997
321,1,0,0,0,-0.0078644,0.062522,0.020058,-0.0061962,-0.0094277,0.0090597,0.0075,-5.8404,-4.8496,-3.6425,0.17814,0.097932,-0.1292
1582,1,0,0,0,-0.0041613,-0.025238,-0.025054,0.0025751,-0.010497,0.0030004,0.0075,9.6784,-1.2814,-7.4405,0.1918,0.098336,-0.13569
135,1,0,0,0,0.0096907,-0.0074545,0.010134,-0.0073339,-0.0053065,-0.011842,0.0075,0.7111,-3.1194,0.38788,0.20669,0.090741,-0.12829
423,1,0,0,0,0.03019,-0.00041435,0.027043,-0.00919,0.0033559,0.0031757,0.0075,0.00042207,-0.47253,0.12191,0.22543,0.091399,-0.13353
1767,1,0,0,0,0.028291,-0.00036153,0.033082,-0.0030182,0.0048764,0.0025717,0.0075,0.031149,-0.39621,0.017553,0.24085,0.091487,-0.12594
941,1,0,0,0,-0.0054602,0.0056661,-0.0074899,0.038249,0.041523,0.14617,0.0075,-4.0314,-7.4207,2.0062,0.26453,0.098075,-0.12281
1811,1,0,0,0,0.035712,-0.0011403,0.032639,-0.012592,-0.0037184,0.002055,0.0075,0.11857,1.8976,0.079166,0.28333,0.093297,-0.12511
2706,1,0,0,0,0.014713,0.00099452,0.010378,-0.0087301,-0.0073206,0.0057554,0.0075,-0.36679,2.0577,0.57947,0.29434,0.093475,-0.13528
2536,1,0,0,0,0.021916,0.0052333,-0.0081678,-0.0038213,-0.0075215,0.0060295,0.0075,0.74374,0.68991,0.61217,0.30795,0.090368,-0.12977
2816,1,0,0,0,0.027787,0.0065896,0.0043112,-0.010721,0.00069743,0.020683,0.0075,-0.73142,2.5181,-0.21554,0.33089,0.099145,-0.12486
1080,1,0,0,0,-0.015795,0.0027971,0.015279,0.019792,0.0046507,0.09026,0.0075,0.36364,-3.0144,-2.2688,0.18854,0.10955,-0.12404
1726,1,0,0,0,0.030999,-0.00037757,0.025903,0.00034813,-0.0031547,0.0023061,0.0075,0.049616,-0.35213,0.082842,0.22216,0.10901,-0.13514
1103,1,0,0,0,0.027495,-0.0033337,0.019926,0.011785,-0.0075453,-0.0031174,0.0075,0.51577,-0.78942,0.65229,0.20875,0.10759,-0.12803
1576,1,0,0,0,0.029067,-0.0001372,0.030823,-0.00071644,0.0039563,-0.0068194,0.0075,0.018444,-0.37721,0.023081,0.23514,0.10507,-0.12875
683,1,0,0,0,0.02635,-0.0012501,0.035633,-0.00038364,-0.00065983,-3.0098e-05,0.0075,-0.17826,-0.41852,0.80417,0.2487,0.10508,-0.12212
3340,1,0,0,0,0.029783,0.0019526,0.0069195,-0.021077,0.037055,0.053848,0.0075,3.0624,1.1206,-1.4844,0.27184,0.1048,-0.13404
2456,1,0,0,0,0.020694,0.0020114,0.0060727,-0.0015253,-0.0035621,0.0058901,0.0075,0.33683,1.7873,-0.38799,0.30245,0.11472,-0.1242
1969,1,0,0,0,0.010994,0.0045744,0.00096874,-0.0077764,-0.031524,-0.0016111,0.0075,0.28892,-0.27668,0.017572,0.30479,0.10421,-0.13463
2686,1,0,0,0,0.0092573,0.0035222,0.0048826,-0.030414,0.0008993,0.026399,0.0075,-0.16227,0.20577,0.22417,0.3167,0.11195,-0.1298
1861,1,0,0,0,0.018764,0.016756,-0.002857,-0.02297,0.0039343,0.089546,0.0075,-1.5029,1.524,1.0977,0.33046,0.11454,-0.12243
441,1,0,0,0,-0.020804,-0.00015798,-0.0044966,0,0,-0.043325,0.0075,0.83947,-16.676,-6.6403,0.1889,0.1252,-0.12727
335,1,0,0,0,-0.0067196,0.00030529,-0.0047422,0.0079394,-0.0023246,0.00073578,0.0075,3.1997,-14.926,-4.9783,0.20398,0.1252,-0.13248
184,1,0,0,0,0.019505,-0.0026384,0.020704,-0.0020239,0.00057602,-0.0013032,0.0075,0.26242,-2.1503,0.26898,0.22341,0.12516,-0.13453
606,1,0,0,0,0.016845,-0.01115,0.025245,-0.0015094,-0.0026244,-0.0015501,0.0075,0.38558,-2.1854,2.5864,0.23685,0.12431,-0.12791
582,1,0,0,0,0.024267,-0.0011657,0.036684,-0.0011113,-0.00070492,-0.001812,0.0075,0.21509,-0.63013,-0.14958,0.25278,0.12727,-0.12019
1700,1,0,0,0,0.031668,0.010562,0.040782,-0.0081246,0.022149,0.0015188,0.0075,-0.87779,0.14277,1.1849,0.27143,0.12575,-0.13147
1827,1,0,0,0,0.034105,0.011201,0.020857,0.0075811,0.0075071,-0.018891,0.0075,-0.33309,0.03293,-0.076566,0.28455,0.13279,-0.13337
2954,1,0,0,0,0.028368,0.011794,0.025171,-0.013944,0.0024496,-0.0017547,0.0075,0.22652,1.0741,-1.2101,0.29043,0.12361,-0.12307
2186,1,0,0,0,0.00741,0.0036147,-0.00040147,-0.004609,0.009902,0.01629,0.0075,-0.82134,0.12178,1.8852,0.30532,0.12914,-0.12717
3118,1,0,0,0,-0.0051466,-0.0048866,-0.01313,-0.010686,-0.0071671,0.019969,0.0075,2.3517,-4.3477,3.3253,0.31979,0.12505,-0.12313
2156,1,0,0,0,0.20075,-0.025184,-0.31737,0,0,-0.043325,0.0075,-2.4154,24.35,-5.5647,0.34674,0.12244,-0.13535
1496,1,0,0,0,0.01031,9.5579e-06,-0.0079346,-0.001201,6.8356e-05,-0.00073566,0.0075,-0.18008,-1.6352,0.96616,0.21203,0.1452,-0.13251
932,1,0,0,0,-0.025943,0.00019709,-0.0049731,-0.0010453,0.0001146,-0.00041934,0.0075,-1.5476,-6.7863,7.9167,0.24405,0.1452,-0.13467
2853,1,0,0,0,0.02847,0.0053793,0.027717,0.0038378,0.0022438,-0.011477,0.0075,-0.86403,1.7355,0.89635,0.27181,0.14062,-0.1345
1965,1,0,0,0,0.02704,0.021305,0.020436,0.0028,-0.0066187,0.01649,0.0075,-2.2739,-1.6781,-0.14957,0.29461,0.13931,-0.12437
1848,1,0,0,0,0.028389,0.012777,0.0035095,0.0059776,-0.0027794,0.010291,0.0075,-1.1133,2.479,-0.62083,0.30782,0.14616,-0.12628
2041,1,0,0,0,0.0046169,0.0088384,-0.00067705,7.578e-05,0.0073374,0.016348,0.0075,0.99391,0.0097949,-1.1703,0.31727,0.13606,-0.13299
559,1,0,0,0,0.011388,0.013467,0.0040962,-0.00077398,-0.0011282,-0.0015987,0.0075,-0.15792,0.70497,1.1484,0.22814,0.15686,-0.13425
2929,1,0,0,0,0.026416,0.019887,0.0064224,0.0014685,0.0046349,-0.0067088,0.0075,-1.0904,1.4059,1.8108,0.2768,0.15509,-0.12508
2526,1,0,0,0,0.0051669,0.013918,0.0022171,-0.0087397,0.0049518,-0.00013147,0.0075,-1.5363,0.64516,-2.7689,0.29572,0.15649,-0.12833
3188,1,0,0,0,0.12153,0.078898,-0.34284,0,0,-0.043325,0.0075,-15.912,22.564,-1.1626,0.30927,0.16194,-0.12428
2443,1,0,0,0,0.0018672,-0.00023476,0.00050366,0.0030148,-0.00072036,-0.0011546,0.0075,0.36589,-0.35478,-0.19657,0.19938,0.16642,-0.13494
2264,1,0,0,0,-0.011103,-0.0024323,-0.0020548,-0.0027818,-0.001946,-0.00421,0.0075,0.91199,-2.9513,1.9749,0.21902,0.16771,-0.12935
2232,1,0,0,0,0.013933,0.016075,-0.0098643,0.001387,-0.0010358,-0.0092554,0.0075,2.2287,3.0987,-0.10289,0.24006,0.16521,-0.13066
45,1,0,0,0,0.032787,-0.0035119,-0.026693,0.0084514,-0.00023992,-0.018317,0.0075,-0.61904,0.27938,-2.0422,0.25153,0.16832,-0.12151
2147,1,0,0,0,0.010465,-0.0018648,-0.10062,0,0,-0.043325,0.0075,-1.636,1.3539,1.6018,0.26476,0.16393,-0.12714
2535,1,0,0,0,0.0062272,0.0081147,0.0036105,0.00013193,0.0056738,-0.0065229,0.0075,-0.7164,0.26029,0.3411,0.28457,0.16505,-0.13377
3189,1,0,0,0,-0.024214,0.047725,-0.044875,-0.0069083,0.0040562,-0.012667,0.0075,-8.3688,-4.4773,1.9134,0.27675,0.1721,-0.12309
11,1,0,0,0,-0.0015774,0.0083216,0.0011881,0.0029449,-0.00033164,0.00079347,0.0075,-1.926,-0.74827,2.1778,0.23231,0.17789,-0.13267
1823,1,0,0,0,0.00696,-0.0023726,0.027597,-0.0033604,0.011296,-0.0016864,0.0075,-1.1744,-2.1284,2.9438,0.24668,-0.024955,-0.11912
1946,1,0,0,0,0.027079,-0.038738,0.0064217,-0.030922,0.016202,0.022493,0.0075,1.4322,0.37164,-0.096113,0.28526,-0.018388,-0.11297
891,1,0,0,0,0.010767,-0.0355,-0.0077278,-0.0081296,0.0028483,-0.0051427,0.0075,0.41469,2.3665,-1.1587,0.24396,-0.0070891,-0.11634
2663,1,0,0,0,0.027913,-0.016882,0.023355,-0.012437,0.0072332,-0.01036,0.0075,1.3975,0.23043,-1.5447,0.25598,-0.01531,-0.11225
2148,1,0,0,0,0.028479,-0.024051,0.010815,0.010165,-0.010243,0.0038047,0.0075,0.6366,1.1899,-0.96353,0.2711,-0.016432,-0.1175
3140,1,0,0,0,0.048337,-0.0070359,-0.0073292,-0.019641,-0.0057549,-0.021209,0.0075,-3.8048,1.7515,0.61747,0.2726,-0.0071448,-0.10582
2446,1,0,0,0,0.030716,-0.03196,-0.0035767,0.0014441,0.00039109,-0.014479,0.0075,-0.54146,0.42758,-0.55921,0.30322,-0.010968,-0.11633
1362,1,0,0,0,0.023314,0.00013372,0.027172,-0.0020019,0.00016097,9.3814e-05,0.0075,0.023674,-0.36607,-0.027385,0.22542,0.01251,-0.1137
827,1,0,0,0,0.0062209,-0.027368,-0.00034954,0.0059718,-0.00053022,-0.037688,0.0075,-5.6308,-7.8378,3.0368,0.25549,0.002422,-0.1176
2991,1,0,0,0,0.039405,-0.023793,-0.064068,0.0022506,-0.0048966,0.068109,0.0075,0.45546,-10.516,2.3744,0.26694,0.0064311,-0.10875
2826,1,0,0,0,0.040349,-0.017447,0.026346,0.03559,-0.017635,0.016453,0.0075,0.62218,1.3536,0.69335,0.28068,0.0060541,-0.11912
2868,1,0,0,0,0.053718,-0.018752,0.0134,0.050569,-0.0051309,0.01121,0.0075,0.033525,1.2498,0.14016,0.29134,0.0081382,-0.10877
2975,1,0,0,0,0.04917,-0.017562,-0.015145,0.009386,0.008376,-0.01744,0.0075,1.1939,2.0824,0.56249,0.30756,0.010274,-0.10945
1886,1,0,0,0,0.093061,-0.031652,0.020506,-0.0095663,0.0040667,0.024687,0.0075,2.2523,3.8861,-3.3361,0.32703,-0.00086363,-0.11261
