"Points:0","Points:1","Points:2"
0.28962,0.095297,0.047495
0.29298,0.095297,0.047495
0.21077,0.0052107,0.047495
0.21245,0.0081167,0.047495
0.24768,0.098203,0.047495
0.10171,0.13598,0.047495
0.11178,0.17085,0.047495
0.12688,0.15632,0.050495
0.12352,0.15632,0.050495
0.096678,0.16795,0.047495
0.10507,0.17667,0.047495
0.24432,0.13308,0.047495
0.24097,0.13308,0.047495
0.10339,0.13308,0.047495
0.10171,0.13017,0.047495
0.10003,0.13308,0.047495
0.26614,0.031365,0.047495
0.12866,-0.089782,0.050357
0.14701,0.12726,0.050495
0.15037,0.12726,0.050495
0.14869,0.13017,0.050495
0.18728,-0.081965,0.050494
0.19064,-0.081966,0.050494
0.18896,-0.079063,0.050495
0.11346,-0.029662,0.047495
0.15372,0.045895,0.050495
0.15708,0.045895,0.050495
0.1554,0.048801,0.050495
0.3215,-0.012225,0.047495
0.32318,-0.0093194,0.047495
0.32486,-0.012225,0.047495
0.19735,0.045895,0.047495
0.2007,0.045895,0.047495
0.34003,0.025551,0.050509
0.246,-0.0093194,0.047495
0.2762,0.14179,0.050495
0.27956,0.14179,0.050495
0.13862,-0.06744,0.050495
0.29801,0.10983,0.050495
0.13359,0.011023,0.047495
0.14701,0.18538,0.047495
0.17386,-0.012225,0.047495
0.17553,-0.0093194,0.047495
0.17721,-0.012225,0.047495
0.24265,-0.0093194,0.050495
0.18392,-0.041286,0.050495
0.31647,-0.055816,0.050495
0.1403,-0.070346,0.047495
0.14198,-0.06744,0.047495
0.14366,-0.070346,0.047495
0.10003,-0.035474,0.050495
0.098356,-0.03838,0.050495
0.12017,-0.081961,0.047497
0.12184,-0.079064,0.047495
0.12353,-0.081961,0.047497
0.096708,-0.087608,0.050447
0.32989,0.083673,0.047495
0.32653,0.083673,0.047495
0.31311,-0.050004,0.050495
0.19399,0.10983,0.047495
0.34258,0.14173,0.047801
0.34134,0.13896,0.047696
0.33157,-0.00060163,0.047496
0.33492,-0.00060002,0.0475
0.24097,0.040083,0.050495
0.23761,0.040083,0.050495
0.18392,0.12145,0.047495
0.093322,-0.041286,0.050495
0.18392,-0.076158,0.047495
0.18225,-0.079064,0.047495
0.18057,-0.076158,0.047495
0.29801,0.034271,0.047495
0.22251,0.16504,0.047495
0.22587,0.16504,0.047495
0.19735,0.15051,0.047495
0.33492,0.051708,0.050495
0.31144,0.069143,0.050495
0.31479,0.069143,0.050495
0.18728,0.19119,0.047495
0.24768,-0.070346,0.047495
0.24936,-0.06744,0.047495
0.25104,-0.070346,0.047495
0.22755,-0.08196,0.047496
0.22922,-0.079064,0.047495
0.23091,-0.081958,0.047496
0.26949,-0.0035074,0.047495
0.25104,-0.029662,0.047495
0.24936,-0.032568,0.047495
0.24768,-0.029662,0.047495
0.29801,-0.0064134,0.050495
0.29466,-0.0064134,0.050495
0.095,0.19987,0.050482
0.15037,0.15051,0.047495
0.2913,0.15632,0.050495
0.28795,0.15632,0.050495
0.28962,0.15342,0.050495
0.11849,0.10692,0.047495
0.246,0.18248,0.050495
0.14869,0.13017,0.047495
0.19735,0.13889,0.050495
0.2007,0.13889,0.050495
0.2611,0.034271,0.047495
0.1403,0.0052107,0.047495
0.32653,0.095297,0.047495
0.29466,0.092391,0.050495
0.29801,0.092391,0.050495
0.19063,-0.076158,0.050495
0.19231,-0.073252,0.050495
0.13359,0.080767,0.047495
0.13527,0.083673,0.047495
0.13694,0.080767,0.047495
0.32486,0.1912,0.050495
0.3215,0.1912,0.050495
0.32318,0.18829,0.050495
0.24936,0.095297,0.047495
0.10339,-0.018037,0.047495
0.10339,0.16214,0.050495
0.10674,0.16214,0.050495
0.098356,0.13598,0.047495
0.26949,0.031365,0.047495
0.21412,0.10983,0.047495
0.14701,0.11564,0.047495
0.15037,0.11564,0.047495
0.11681,0.10983,0.050495
0.11346,0.10983,0.050495
0.11513,0.10692,0.050495
0.16714,-0.047098,0.050495
0.1705,-0.047098,0.050495
0.16882,-0.044192,0.050495
0.096678,-0.012225,0.047495
0.32653,-0.0093194,0.047495
0.21077,0.016835,0.050495
0.14366,0.16795,0.047495
0.14533,0.17085,0.047495
0.21748,0.011023,0.047495
0.16043,0.080767,0.050495
0.16379,0.080767,0.050495
0.16211,0.083673,0.050495
0.26949,0.18829,0.050495
0.34292,0.095308,0.050392
0.27285,0.14179,0.050495
0.29634,0.10692,0.050495
0.29969,0.10692,0.050495
0.21077,-0.070346,0.050495
0.13191,0.0081167,0.047495
0.24097,0.074955,0.047495
0.23929,-0.0093194,0.047495
0.18225,-0.044192,0.050495
0.1856,-0.044192,0.050495
0.31982,-0.055816,0.050495
0.29634,-0.020944,0.050495
0.20741,-0.070346,0.047495
0.20909,-0.06744,0.047495
0.21077,-0.070346,0.047495
0.098363,-0.08483,0.050481
0.20406,0.069143,0.050495
0.20741,0.069143,0.050495
0.096678,-0.064534,0.050495
0.32486,-0.018037,0.050495
0.26446,0.0052107,0.047495
0.26614,0.0081167,0.047495
0.1252,-0.079065,0.047495
0.33324,-0.0035068,0.047497
0.17386,0.1447,0.047495
0.21748,0.074955,0.050495
0.19567,0.15342,0.047495
0.25104,0.18538,0.047495
0.33492,0.034275,0.050492
0.19399,0.1912,0.050495
0.23258,-0.079065,0.047495
0.2913,-0.076158,0.047495
0.28962,-0.079064,0.047495
0.28795,-0.076158,0.047495
0.2007,0.12726,0.050495
0.19399,0.022647,0.047495
0.19567,0.025553,0.047495
0.19735,0.022647,0.047495
0.14366,0.15051,0.050495
0.18057,0.10983,0.047495
0.17721,0.10983,0.047495
0.31144,-0.05291,0.050495
0.24936,0.18248,0.050495
0.30808,0.10402,0.050495
0.31144,0.10402,0.050495
0.30976,0.10692,0.050495
0.26781,0.1447,0.047495
0.13862,0.083673,0.047495
0.246,0.095297,0.047495
0.31982,0.18829,0.050495
0.14701,0.034271,0.047495
0.14869,0.037177,0.047495
0.15037,0.034271,0.047495
0.27788,-0.064534,0.050495
0.27956,-0.061628,0.050495
0.24265,0.11855,0.047495
0.30976,0.16504,0.047495
0.29801,-0.047098,0.047495
0.30137,-0.047098,0.047495
0.27117,0.16795,0.047495
0.26949,0.16504,0.047495
0.26781,0.16795,0.047495
0.10339,0.17376,0.047495
0.14366,-0.05291,0.050495
0.1403,-0.05291,0.050495
0.14198,-0.055816,0.050495
0.33492,0.092392,0.0475
0.093322,-0.081961,0.047497
0.18392,0.10983,0.050495
0.18057,0.10983,0.050495
0.18225,0.10692,0.050495
0.25104,-0.05291,0.050495
0.24768,-0.05291,0.050495
0.24936,-0.055816,0.050495
0.096678,-0.035474,0.047495
0.31982,-0.0093194,0.047495
0.25775,-0.02385,0.050495
0.2611,-0.02385,0.050495
0.28291,0.083673,0.047495
0.16547,0.083673,0.050495
0.2309,-0.070346,0.050495
0.23426,-0.070346,0.050495
0.30305,-0.0035074,0.050495
0.26446,-0.076158,0.050495
0.13694,0.074955,0.050495
0.13359,0.074955,0.050495
0.13527,0.072049,0.050495
0.13023,0.1912,0.047495
0.13191,0.1941,0.047495
0.34379,0.09324,0.050281
0.34168,0.028539,0.050413
0.14366,-0.070346,0.050495
0.14701,-0.070346,0.050495
0.22922,0.11855,0.050495
0.17721,-0.012225,0.050495
0.24768,0.18538,0.050495
0.25104,0.18538,0.050495
0.24936,0.18829,0.050495
0.2611,0.10402,0.050495
0.10339,0.016835,0.047495
0.31479,0.16795,0.050495
0.22754,0.034271,0.050495
0.32653,-0.015131,0.050495
0.23761,0.15051,0.047495
0.3215,0.051707,0.047495
0.32989,-0.0035074,0.047495
0.21916,0.077861,0.050495
0.17386,0.16795,0.047495
0.28124,0.057519,0.050495
0.11849,-0.079065,0.047495
0.19902,0.15342,0.047495
0.13527,0.037177,0.050495
0.11178,-0.026756,0.050495
0.33324,0.031367,0.050494
0.19567,0.18829,0.050495
0.13359,0.197,0.047496
0.11346,0.080767,0.050495
0.22419,0.028459,0.050495
0.22587,0.031365,0.050495
0.19902,0.12436,0.050495
0.22587,-0.079065,0.047495
0.14198,0.15342,0.050495
0.17889,0.11273,0.047495
0.18728,0.17376,0.050495
0.31144,0.16795,0.050495
0.30808,0.16795,0.050495
0.30976,0.16504,0.050495
0.11346,0.10983,0.047495
0.17386,0.011023,0.047495
0.17553,0.013929,0.047495
0.17721,0.011023,0.047495
0.31311,0.10692,0.050495
0.33157,0.092391,0.047495
0.24432,0.12145,0.050495
0.24097,0.12145,0.050495
0.24265,0.11855,0.050495
0.17386,-0.02385,0.050495
0.17721,-0.02385,0.050495
0.13694,-0.070346,0.050495
0.2913,0.092391,0.047495
0.29466,0.092391,0.047495
0.13191,0.083673,0.047495
0.32653,0.18829,0.050495
0.30976,0.10692,0.047495
0.34295,-0.044319,0.047745
0.34375,-0.046527,0.047843
0.28795,0.15051,0.047495
0.27117,0.028459,0.047495
0.33492,0.15051,0.047498
0.33659,0.15342,0.047508
0.33824,0.15053,0.047536
0.2913,0.13308,0.047495
0.28962,0.13017,0.047495
0.28795,0.13308,0.047495
0.23426,0.1447,0.047495
0.14701,0.15051,0.050495
0.15037,0.15051,0.050495
0.14869,0.15342,0.050495
0.19735,0.12145,0.050495
0.1554,0.042989,0.050495
0.28124,-0.058722,0.050495
0.16714,0.034271,0.047495
0.15876,0.083673,0.050495
0.29969,-0.0035074,0.050495
0.27788,0.13889,0.050495
0.28124,0.13889,0.050495
0.26278,0.10692,0.050495
0.25942,0.10692,0.050495
0.19063,0.1912,0.050495
0.18728,0.19119,0.050495
0.18896,0.18829,0.050495
0.24432,-0.012225,0.050495
0.30472,0.10402,0.050495
0.30137,0.10402,0.050495
0.15708,0.040083,0.050495
0.15372,0.040083,0.050495
0.1554,0.037177,0.050495
0.31479,-0.05291,0.050495
0.31647,0.16504,0.050495
0.23761,-0.012225,0.047495
0.34166,0.057471,0.05034
0.33986,0.054606,0.05048
0.32821,0.086579,0.047495
0.32486,0.086579,0.047495
0.22754,0.011023,0.050495
0.12352,-0.02385,0.050495
0.12688,-0.02385,0.050495
0.26781,0.011023,0.047495
0.22419,0.16214,0.047495
0.22754,0.16214,0.047495
0.22083,0.080767,0.050495
0.24768,0.069143,0.050495
0.17721,0.15632,0.047495
0.17386,0.15632,0.047495
0.19231,0.18829,0.050495
0.11513,0.083673,0.050495
0.11178,0.083673,0.050495
0.15708,0.080767,0.050495
0.14701,0.17376,0.047495
0.096678,0.19701,0.050494
0.32821,-0.012225,0.050495
0.34396,0.081269,0.047901
0.14533,0.15342,0.050495
0.18225,0.11273,0.047495
0.24265,-0.06744,0.050495
0.17553,0.095297,0.050495
0.25104,0.17957,0.050495
0.15037,0.12726,0.047495
0.3064,0.16504,0.050495
0.33325,0.089485,0.047497
0.17889,0.013929,0.047495
0.3064,0.10692,0.050495
0.13527,-0.06744,0.050495
0.24432,0.086579,0.047495
0.24097,0.086579,0.047495
0.25104,0.092391,0.047495
0.24768,0.092391,0.050495
0.25104,0.092391,0.050495
0.24936,0.095297,0.050495
0.17386,-0.047098,0.050495
0.17721,-0.047098,0.050495
0.28962,0.15342,0.047495
0.28627,0.15342,0.047495
0.13023,0.15632,0.050495
0.33157,0.15051,0.047495
0.32821,0.15051,0.047495
0.34156,-0.047139,0.047649
0.27452,0.069143,0.047495
0.2762,0.072049,0.047495
0.27788,0.069143,0.047495
0.21412,-0.00060136,0.047495
0.21748,-0.00060136,0.047495
0.27285,0.031365,0.047495
0.17721,0.040083,0.050495
0.093322,-0.02385,0.047495
0.096678,-0.02385,0.047495
0.32821,0.13889,0.047495
0.32989,0.14179,0.047495
0.33157,0.13889,0.047495
0.34001,0.1534,0.047441
0.25104,0.13308,0.047495
0.24936,0.13017,0.047495
0.24768,0.13308,0.047495
0.10507,0.13598,0.047495
0.12017,-0.029662,0.047495
0.11681,-0.029662,0.047495
0.19063,0.045895,0.047495
0.19399,0.045895,0.047495
0.15204,0.15342,0.050495
0.16882,0.037177,0.047495
0.16547,0.037177,0.047495
0.32821,0.1912,0.050495
0.14701,0.17376,0.050495
0.15037,0.17376,0.050495
0.14869,0.17667,0.050495
0.13023,0.080767,0.047495
0.26781,0.19119,0.050495
0.15204,0.042989,0.050495
0.31815,-0.012225,0.047495
0.29801,0.10402,0.050495
0.30305,0.10692,0.050495
0.18392,-0.047098,0.050495
0.18728,-0.047098,0.050495
0.20238,0.037177,0.047495
0.1856,0.18829,0.050495
0.29466,-0.018037,0.050495
0.31311,0.16504,0.050495
0.28278,-0.090117,0.047634
0.22419,-0.081966,0.047496
0.32821,0.057519,0.050495
0.32653,0.089485,0.047495
0.2007,0.10983,0.047495
0.19735,0.10983,0.047495
0.2007,0.15051,0.047495
0.20238,0.15342,0.047495
0.20406,0.15051,0.047495
0.32486,-0.00060137,0.047495
0.32821,-0.00060131,0.047495
0.11681,-0.081966,0.047496
0.096678,-0.041286,0.050495
0.29466,0.034271,0.047495
0.22587,0.15923,0.047495
0.2158,-0.055816,0.047495
0.19399,0.15632,0.047495
0.19399,-0.012225,0.047495
0.33828,0.051695,0.050499
0.096678,-0.029662,0.050495
0.093322,-0.029662,0.050495
0.19063,0.1912,0.047495
0.1554,0.083673,0.050495
0.18728,0.11564,0.047495
0.14701,0.15051,0.047495
0.25271,0.18248,0.050495
0.14869,-0.020944,0.050495
0.10003,-0.081964,0.050494
0.10842,0.095297,0.050495
0.19063,0.13889,0.050495
0.19399,0.13889,0.050495
0.1705,-0.064534,0.050495
0.34244,-0.067272,0.050366
0.3415,-0.070369,0.050399
0.16714,0.12726,0.050495
0.32989,0.089485,0.047495
0.30472,-0.0064134,0.050495
0.30137,-0.0064134,0.050495
0.30305,-0.0093194,0.050495
0.12184,-0.06744,0.050495
0.20406,-0.041286,0.050495
0.2007,-0.041286,0.050495
0.20238,-0.044192,0.050495
0.25271,0.089485,0.047495
0.25775,0.040083,0.047495
0.24097,0.12145,0.047495
0.13023,0.0052107,0.047495
0.28795,0.092391,0.050495
0.2913,0.092391,0.050495
0.28962,0.095297,0.050495
0.19399,-0.081969,0.050494
0.32821,0.092391,0.050495
0.33157,0.092391,0.050495
0.32989,0.095297,0.050495
0.27776,0.20267,0.050455
0.27436,0.20266,0.050459
0.27621,0.19993,0.050501
0.32989,0.15342,0.047495
0.32653,0.15342,0.047495
0.096678,0.16214,0.050495
0.10003,0.16214,0.050495
0.30808,0.16795,0.047495
0.10674,-0.02385,0.047495
0.33325,0.15342,0.047495
0.34413,-0.0033222,0.04955
0.24432,0.098203,0.047495
0.24265,0.095297,0.047495
0.24097,0.098203,0.047495
0.093322,-0.012225,0.047495
0.1403,0.11564,0.047495
0.14198,0.11855,0.047495
0.14366,0.11564,0.047495
0.21412,0.011023,0.047495
0.28459,0.080767,0.047495
0.32989,0.18829,0.050495
0.12856,0.083673,0.047495
0.20406,-0.070346,0.050495
0.20741,-0.070346,0.050495
0.22754,0.12145,0.050495
0.14701,0.16214,0.047495
0.15037,0.16214,0.047495
0.24432,0.074955,0.047495
0.28291,0.14179,0.050495
0.13359,0.197,0.050493
0.13694,0.197,0.050494
0.13527,0.19986,0.050481
0.24265,-0.044192,0.047495
0.34296,-0.044315,0.050351
0.22251,-0.079064,0.047495
0.25607,-0.055816,0.047495
0.32653,-0.0035074,0.047495
0.11513,-0.079064,0.047495
0.17721,0.1447,0.047495
0.14869,-0.055816,0.047495
0.22251,0.15923,0.047495
0.20573,0.15342,0.047495
0.19567,-0.0093194,0.047495
0.19231,-0.0093194,0.047495
0.2007,0.17376,0.047495
0.20238,0.17667,0.047495
0.20406,0.17376,0.047495
0.24432,0.18538,0.047495
0.24768,0.18538,0.047495
0.13694,0.034271,0.050495
0.26781,-0.00060136,0.047495
0.27117,-0.00060136,0.047495
0.19735,0.18538,0.050495
0.31647,-0.0093194,0.047495
0.16211,0.060425,0.050495
0.1403,0.15632,0.050495
0.18392,0.10983,0.047495
0.16714,0.028459,0.050495
0.34133,0.086624,0.047717
0.34279,0.083692,0.047831
0.16882,-0.06744,0.050495
0.17218,-0.06744,0.050495
0.16882,0.13017,0.050495
0.16547,0.13017,0.050495
0.27117,0.1447,0.047495
0.3215,-0.058722,0.050495
0.32486,-0.058722,0.050495
0.32318,-0.055816,0.050495
0.24936,0.089485,0.047495
0.11907,0.20701,0.048817
0.11707,0.20722,0.050089
0.12092,0.20723,0.050087
0.23426,-0.02385,0.050495
0.23761,-0.02385,0.050495
0.23593,-0.020944,0.050495
0.31144,0.10402,0.047495
0.34432,-0.043396,0.049622
0.27117,0.1447,0.050495
0.26781,0.1447,0.050495
0.26949,0.14179,0.050495
0.28124,-0.070346,0.050495
0.28459,-0.070346,0.050495
0.34417,0.0012231,0.049609
0.11346,0.17376,0.047495
0.23929,0.095297,0.047495
0.26781,0.10402,0.047495
0.26949,0.10692,0.047495
0.27117,0.10402,0.047495
0.093322,-0.035474,0.047495
0.32486,0.098203,0.047495
0.32318,0.095297,0.047495
0.3215,0.098203,0.047495
0.12017,0.10402,0.047495
0.12184,0.10692,0.047495
0.12352,0.10402,0.047495
0.18896,0.072049,0.047495
0.34157,0.092471,0.050425
0.1403,-0.070346,0.050495
0.17386,-0.012225,0.050495
0.2611,0.10983,0.050495
0.25775,0.10983,0.050495
0.28291,0.16504,0.050495
0.31815,0.16214,0.050495
0.13359,0.18538,0.047495
0.13694,0.18538,0.047495
0.13527,-0.044192,0.047495
0.29631,0.19986,0.047504
0.32486,0.051707,0.047495
0.33157,0.028459,0.050495
0.32318,-0.0035074,0.047495
0.17721,0.16795,0.047495
0.23593,-0.0093194,0.047495
0.29634,-0.055816,0.047495
0.11346,0.086579,0.050495
0.1101,0.086579,0.050495
0.28291,0.025553,0.050495
0.27452,-0.012225,0.047495
0.22419,0.15632,0.047495
0.22251,0.15342,0.047495
0.22083,0.15632,0.047495
0.31479,0.011023,0.050495
0.095,0.072049,0.050495
0.1856,0.11273,0.047495
0.11681,0.028459,0.050495
0.24097,-0.064534,0.050495
0.17386,0.098203,0.050495
0.12017,0.10983,0.047495
0.11681,0.10983,0.047495
0.30137,0.045895,0.047495
0.30305,0.048801,0.047495
0.30472,0.045895,0.047495
0.32486,0.092391,0.047495
0.32821,0.092391,0.047495
0.22754,0.022647,0.050495
0.2309,0.022647,0.050495
0.13359,-0.064534,0.050495
0.28795,0.092391,0.047495
0.32653,-0.055816,0.050495
0.24265,0.089485,0.047495
0.28795,0.15632,0.047495
0.28459,0.15632,0.047495
0.16714,-0.02385,0.050495
0.1705,-0.02385,0.050495
0.16882,-0.020944,0.050495
0.26614,0.14179,0.050495
0.24936,0.13598,0.047495
0.24768,0.13889,0.047495
0.24936,0.14179,0.047495
0.25104,0.13889,0.047495
0.14225,-0.089965,0.0503
0.31982,0.095297,0.047495
0.16714,0.040083,0.047495
0.16379,0.040083,0.047495
0.1252,0.10692,0.047495
0.16211,0.048801,0.047495
0.27117,0.13889,0.050495
0.27452,0.13889,0.050495
0.10339,0.051707,0.047495
0.26446,0.040083,0.047495
0.26781,0.040083,0.047495
0.12017,0.12726,0.047495
0.12184,0.13017,0.047495
0.12352,0.12726,0.047495
0.24097,-0.012225,0.050495
0.30137,0.10983,0.050495
0.2007,0.11564,0.050495
0.20406,0.11564,0.050495
0.3215,-0.05291,0.050495
0.31815,-0.05291,0.050495
0.20406,0.034271,0.047495
0.28116,-0.087637,0.047519
0.33157,0.086579,0.047495
0.3064,-0.0035074,0.050495
0.30976,0.19987,0.047503
0.15876,0.042989,0.050495
0.22083,0.16214,0.047495
0.21748,-0.058722,0.047495
0.24432,0.1912,0.047495
0.24265,0.18829,0.047495
0.24097,0.1912,0.047495
0.24768,-0.012225,0.047495
0.33828,0.063338,0.050496
0.33493,0.063331,0.050495
0.18896,-0.032568,0.047495
0.2762,-0.0093194,0.047495
0.27285,-0.0093194,0.047495
0.15372,0.086579,0.050495
0.31647,0.013929,0.050495
0.31311,0.013929,0.050495
0.21748,0.086579,0.050495
0.21412,0.086579,0.050495
0.18392,0.15632,0.047495
0.18225,0.15342,0.047495
0.18057,0.15632,0.047495
0.093321,0.19701,0.050494
0.11513,0.025553,0.050495
0.11849,0.025553,0.050495
0.14701,-0.018037,0.050495
0.10674,0.098203,0.050495
0.14701,0.12726,0.047495
0.32486,-0.0064134,0.050495
0.3215,-0.0064134,0.050495
0.12017,-0.064534,0.050495
0.24432,0.092391,0.047495
0.24768,0.092391,0.047495
0.25104,0.086579,0.047495
0.24936,0.083673,0.047495
0.24768,0.086579,0.047495
0.10171,0.17667,0.047495
0.32821,0.15632,0.047495
0.32486,0.15632,0.047495
0.20406,-0.064534,0.050495
0.2007,-0.064534,0.050495
0.20238,-0.06744,0.050495
0.20741,-0.00060136,0.047495
0.20909,0.0023046,0.047495
0.21077,-0.00060136,0.047495
0.18057,0.034271,0.050495
0.33157,-0.076158,0.047495
0.32989,-0.079064,0.047495
0.32821,-0.076158,0.047495
0.096678,0.16795,0.050495
0.093322,0.16795,0.050495
0.095,0.16504,0.050495
0.25271,0.13598,0.047495
0.19063,0.1447,0.050495
0.18728,0.1447,0.050495
0.18896,0.14179,0.050495
0.33157,0.18538,0.050495
0.12688,0.086579,0.047495
0.27117,0.19119,0.050495
0.10171,0.048801,0.047495
0.10507,0.048801,0.047495
0.29466,0.10402,0.050495
0.2611,0.040083,0.047495
0.18057,-0.047098,0.050495
0.28124,0.1447,0.050495
0.18057,0.11564,0.047495
0.18225,0.11855,0.047495
0.18392,0.11564,0.047495
0.29801,-0.018037,0.050495
0.24097,-0.041286,0.047495
0.32821,-0.012225,0.047495
0.34375,-0.046532,0.05034
0.22083,-0.076158,0.047495
0.25775,-0.058722,0.047495
0.32318,-0.044192,0.050495
0.1738,-0.087634,0.047518
0.24768,0.034271,0.050495
0.11346,-0.076158,0.047495
0.15037,-0.058722,0.047495
0.21916,0.15923,0.047495
0.16714,0.18538,0.047495
0.16882,0.18829,0.047495
0.1705,0.18538,0.047495
0.2007,0.15632,0.047495
0.19735,0.15632,0.047495
0.19399,-0.0064134,0.047495
0.19063,-0.0064134,0.047495
0.32486,0.063331,0.050495
0.23929,0.18829,0.047495
0.30472,0.074955,0.050495
0.31815,0.040083,0.047495
0.31647,0.037177,0.047495
0.31479,0.040083,0.047495
0.31479,-0.0064134,0.047495
0.16379,0.057519,0.050495
0.10339,-0.029662,0.050495
0.10003,-0.029662,0.050495
0.10171,-0.032568,0.050495
0.12688,-0.081965,0.047496
0.32486,0.0052107,0.047495
0.32318,0.0023046,0.047495
0.3215,0.0052107,0.047495
0.2007,0.10402,0.047495
0.20238,0.10692,0.047495
0.20406,0.10402,0.047495
0.1705,-0.070346,0.050495
0.17386,-0.070346,0.050495
0.16714,0.13308,0.050495
0.16379,0.13308,0.050495
0.096678,-0.076158,0.050495
0.093322,-0.076158,0.050495
0.23426,-0.081962,0.047496
0.246,0.089485,0.047495
0.24432,0.12145,0.047495
0.26781,0.034271,0.047495
0.26949,0.037177,0.047495
0.27117,0.034271,0.047495
0.10842,0.15342,0.047495
0.31144,0.16795,0.047495
0.13359,-0.00060136,0.047495
0.13694,-0.00060136,0.047495
0.19902,-0.06744,0.050495
0.20417,-0.087598,0.05045
0.20075,-0.087636,0.050455
0.1403,0.080767,0.047495
0.31815,0.1912,0.050495
0.19063,0.051707,0.047495
0.18896,0.048801,0.047495
0.18728,0.051707,0.047495
0.12017,-0.035474,0.047495
0.12184,-0.032568,0.047495
0.12352,-0.035474,0.047495
0.1101,0.16795,0.050495
0.10674,0.16795,0.050495
0.10842,0.16504,0.050495
0.34438,0.0056376,0.049631
0.28124,0.080767,0.047495
0.1856,0.14179,0.050495
0.18728,0.074955,0.047495
0.22754,0.17376,0.050495
0.2309,0.17376,0.050495
0.22922,0.17667,0.050495
0.14198,0.0023046,0.047495
0.2309,0.12145,0.050495
0.26278,0.037177,0.047495
0.26614,0.037177,0.047495
0.28124,0.16795,0.050495
0.34154,-0.047146,0.050459
0.1403,0.16214,0.047495
0.14198,0.16504,0.047495
0.14366,0.16214,0.047495
0.19735,0.074955,0.050495
0.16714,0.080767,0.050495
0.13359,-0.041286,0.047495
0.29801,0.197,0.047495
0.24936,0.037177,0.050495
0.246,0.037177,0.050495
0.23426,-0.0064134,0.047495
0.30305,0.072049,0.050495
0.3064,0.072049,0.050495
0.26781,0.057519,0.050495
0.27117,0.057519,0.050495
0.26949,0.060425,0.050495
0.13359,0.034271,0.050495
0.19063,0.18538,0.050495
0.19399,0.18538,0.050495
0.29801,-0.058722,0.047495
0.28124,0.028459,0.050495
0.31311,-0.0035074,0.047495
0.2611,-0.00060136,0.047495
0.26278,0.0023046,0.047495
0.26446,-0.00060136,0.047495
0.093322,0.074955,0.050495
0.31982,0.0023046,0.047495
0.14701,0.15632,0.050495
0.14366,0.15632,0.050495
0.12352,-0.018037,0.050495
0.12017,-0.018037,0.050495
0.12184,-0.020944,0.050495
0.20573,0.10692,0.047495
0.18057,0.022647,0.050495
0.18392,0.022647,0.050495
0.18225,0.025553,0.050495
0.31479,0.10402,0.050495
0.30808,0.10402,0.047495
0.27285,0.037177,0.047495
0.2913,-0.041286,0.047495
0.27452,-0.070346,0.050495
0.27788,-0.070346,0.050495
0.2762,-0.06744,0.050495
0.1856,0.048801,0.047495
0.1252,-0.032568,0.047495
0.34433,0.0099384,0.049621
0.1101,0.17957,0.047495
0.10674,0.17957,0.047495
0.20238,0.013929,0.050495
0.25104,-0.018037,0.050495
0.22419,-0.064534,0.050495
0.16043,0.051707,0.047495
